site_code,collection_date,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com
WM,2018-09-01,G. affinis,25.666666666666668,28,7.211102550927978,9,Poeciliidae,25.666666666666668,28,7.211102550927978,9,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,I. punctatus,48.149,48.149,35.95920825046069,2,Ictaluridae,59.766000000000005,73.57600000000001,32.42524319106952,3,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,L. auritus,64.666,64.666,10.32517321888597,2,Centrarchidae,77.2819393939394,71.967,44.49698999857982,33,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,L. cyanellus,111.32,111.32,NA,1,Centrarchidae,77.2819393939394,71.967,44.49698999857982,33,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,L. gulosus,61.25,57,32.01431971269523,4,Centrarchidae,77.2819393939394,71.967,44.49698999857982,33,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,L. macrochirus,54.12571428571429,59.392,15.923431264589153,7,Centrarchidae,77.2819393939394,71.967,44.49698999857982,33,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,L. megalotis,78.00955555555555,88.40700000000001,25.020995894559345,18,Centrarchidae,77.2819393939394,71.967,44.49698999857982,33,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,M. salmoides,281.6,281.6,NA,1,Centrarchidae,77.2819393939394,71.967,44.49698999857982,33,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2018-09-01,N. texanus,43.290000000000006,43.290000000000006,NA,1,Leuciscidae,39.437000000000005,39.437000000000005,5.4489648558235375,2,62.619925925925926,54.400999999999996,40.77227427945292,54
WM,2020-01-14,E. gracile,46,46,2.160246899469287,7,Pecidae,46,46,2.160246899469287,7,60.764044943820224,58,23.12074160885441,89
WM,2020-01-14,G. affinis,38.15384615384615,34,24.619931471087114,13,Poeciliidae,38.15384615384615,34,24.619931471087114,13,60.764044943820224,58,23.12074160885441,89
WM,2020-01-14,L. cyanellus,61.130434782608695,59,12.244866634360728,23,Centrarchidae,66.52173913043478,64,20.75105149401873,69,60.764044943820224,58,23.12074160885441,89
WM,2020-01-14,L. gulosus,65.84615384615384,63,19.81517160261363,13,Centrarchidae,66.52173913043478,64,20.75105149401873,69,60.764044943820224,58,23.12074160885441,89
WM,2020-01-14,L. macrochirus,88.33333333333333,85,15.842023133731908,12,Centrarchidae,66.52173913043478,64,20.75105149401873,69,60.764044943820224,58,23.12074160885441,89
WM,2020-01-14,L. megalotis,60.38095238095238,59,23.806461707856105,21,Centrarchidae,66.52173913043478,64,20.75105149401873,69,60.764044943820224,58,23.12074160885441,89
WM,2020-05-30,C. venusta,53.333333333333336,55,3.7859388972001824,3,Leuciscidae,53.333333333333336,55,3.7859388972001824,3,64.725,50,40.53064944340021,80
WM,2020-05-30,G. affinis,35.476190476190474,34,8.588475112725469,21,Poeciliidae,35.476190476190474,34,8.588475112725469,21,64.725,50,40.53064944340021,80
WM,2020-05-30,L. cyanellus,52.25,46,24.226363050748386,4,Centrarchidae,76.30357142857143,66.5,43.150864161938614,56,64.725,50,40.53064944340021,80
WM,2020-05-30,L. macrochirus,95.66666666666667,97,13.051181300301263,3,Centrarchidae,76.30357142857143,66.5,43.150864161938614,56,64.725,50,40.53064944340021,80
WM,2020-05-30,L. megalotis,74.625,63.5,41.933394502092064,48,Centrarchidae,76.30357142857143,66.5,43.150864161938614,56,64.725,50,40.53064944340021,80
WM,2020-05-30,M. salmoides,195,195,NA,1,Centrarchidae,76.30357142857143,66.5,43.150864161938614,56,64.725,50,40.53064944340021,80
WM,2020-09-08,A. sayanus,80,80,NA,1,Aphredoderidae,80,80,NA,1,55.470588235294116,50.5,21.905077997298623,34
WM,2020-09-08,G. affinis,40,40,NA,1,Poeciliidae,40,40,NA,1,55.470588235294116,50.5,21.905077997298623,34
WM,2020-09-08,L. cyanellus,65,65,25.45584412271571,2,Centrarchidae,55.1875,50.5,21.990375460715214,32,55.470588235294116,50.5,21.905077997298623,34
WM,2020-09-08,L. gulosus,64,65,8.54400374531753,3,Centrarchidae,55.1875,50.5,21.990375460715214,32,55.470588235294116,50.5,21.905077997298623,34
WM,2020-09-08,L. macrochirus,84,89,30.805843601498726,3,Centrarchidae,55.1875,50.5,21.990375460715214,32,55.470588235294116,50.5,21.905077997298623,34
WM,2020-09-08,L. megalotis,46.43478260869565,45,11.452772935195142,23,Centrarchidae,55.1875,50.5,21.990375460715214,32,55.470588235294116,50.5,21.905077997298623,34
WM,2020-09-08,M. salmoides,124,124,NA,1,Centrarchidae,55.1875,50.5,21.990375460715214,32,55.470588235294116,50.5,21.905077997298623,34
WM,2020-11-05,A. sayanus,59.333333333333336,61,3.7859388972001824,3,Aphredoderidae,59.333333333333336,61,3.7859388972001824,3,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,C. venusta,50.5,50,16.051998837112677,4,Leuciscidae,50.5,50,16.051998837112677,4,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,G. affinis,28.916666666666668,29.5,4.699290726623895,12,Poeciliidae,28.916666666666668,29.5,4.699290726623895,12,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,L. cyanellus,47.6,42,18.48474274329276,15,Centrarchidae,67.25,59.5,37.26282573582124,56,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,L. gulosus,77.38461538461539,65,37.104668308130854,13,Centrarchidae,67.25,59.5,37.26282573582124,56,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,L. macrochirus,71,48,51.8999036607969,6,Centrarchidae,67.25,59.5,37.26282573582124,56,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,L. megalotis,63.526315789473685,62,28.79500037825361,19,Centrarchidae,67.25,59.5,37.26282573582124,56,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,L. microlophus,84,84,NA,1,Centrarchidae,67.25,59.5,37.26282573582124,56,59.906666666666666,52,35.319458435034704,75
WM,2020-11-05,M. salmoides,164.5,164.5,0.7071067811865476,2,Centrarchidae,67.25,59.5,37.26282573582124,56,59.906666666666666,52,35.319458435034704,75
